Date,Time,PA_of_Inning,Pitch_of_PA,Pitcher,Pitcher_ID,Pitcher_Handedness,Pitcher_Team,Batter,Batter_ID,Batter_Handedness,Batter_Team,Pitch_Set,Top/Bottom,Pitch_Type,Pitch_Call,Pitch_Speed,Pitch_Launch_V,Pitch_Launch_H,Pitch_Spin,Pitch_Spin_Axis,Pitch_Spin_Tilt,Pitch_Release_Height,Pitch_Release_Side,Pitch_Extension,Pitch_Break_V,Pitch_Break_Ind_V,Pitch_Break_H,Pitch_Strike_Zone_Height,Pitch_Strike_Zone_Offset,Pitch_Zone_Speed,Pitch_Approach_V,Pitch_Approach_H,Pitch_Time,Hit_Ball_Speed,Hit_Ball_Launch_V,Hit_Ball_Launch_H,Hit_Carry_Distance,Hit_Ball_Flight_Time,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,Home_Team,Away_Team,GUID,px,pz,hit,gameID
2019-03-16,17:15:11,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Peter Matt,{69A2BF0A-53AA-4CB0-851C-F261F83AB837},R,Penn,,Bottom,Four Seam Fastball,,80.066,-2.3609999999999998,-1.203,2052.0,174.093,11:45:00,6.856,-0.389,7.832,-7.332000000000001,35.56,-3.679,4.131,-1.772,70.309,-3.9360000000000004,-1.92,0.47100000000000003,,,,,,2.49,20.686,0.392,50.0,6.587,2.412,-116.602,-4.216,3.157,37.974000000000004,-5.96,Penn,Farleigh Dickinson,{B4CAAF2D-B775-4072-8212-19BD10DEECD8},1.796,4.089,0,3
2019-03-16,17:15:30,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Peter Matt,{69A2BF0A-53AA-4CB0-851C-F261F83AB837},R,Penn,,Bottom,Slider,,69.343,0.71,-1.2890000000000001,,92.425,9:0,7.012,0.279,7.119,-57.379,0.767,-18.101,2.874,-2.399,61.548,-10.204,-4.933,0.5489999999999999,,,,,,13.695,-1.598,-0.2,50.0,7.052,2.0469999999999997,-100.617,0.254,13.159,25.818,-33.721,Penn,Farleigh Dickinson,{128D9257-DCEC-4491-BDF8-A4EDFDFC0336},2.619,2.674,0,3
2019-03-16,17:15:51,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Peter Matt,{69A2BF0A-53AA-4CB0-851C-F261F83AB837},R,Penn,,Bottom,Four Seam Fastball,,86.369,-2.21,-5.271,1239.0,274.91200000000003,03:15:00,6.435,0.781,7.866,-37.336,-2.049,23.842,1.339,-1.956,78.579,-9.368,-0.667,0.42700000000000005,,,,,,-7.593999999999999,14.075999999999999,0.928,50.0,6.545,2.252,-126.822,-9.17,-12.012,32.909,-9.922,Penn,Farleigh Dickinson,{F0B8048B-B8B2-466E-B829-9FA14F3521E4},0.857,2.027,0,3
2019-03-16,17:16:12,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Peter Matt,{69A2BF0A-53AA-4CB0-851C-F261F83AB837},R,Penn,,Bottom,Changeup,,77.236,-0.20600000000000002,-2.097,2038.0,164.00900000000001,11:30:00,6.859,-0.321,7.991,-31.354,13.444,-3.853,4.063,-2.512,68.689,-6.395,-2.818,0.48200000000000004,,,,,,-1.209,10.006,0.357,50.0,6.922,4.894,-112.184,-1.65,-1.4780000000000002,27.945999999999998,-19.951,Penn,Farleigh Dickinson,{D8BD7108-CFD4-494A-8FDA-6F3E58823AB7},2.449,4.059,0,3
2019-03-16,17:16:29,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Peter Matt,{69A2BF0A-53AA-4CB0-851C-F261F83AB837},R,Penn,,Bottom,Changeup,,78.611,-2.465,-2.75,2042.0,189.658,12:15:00,7.177,-0.058,7.845,-24.655,18.586,3.1630000000000003,2.914,-2.256,70.396,-7.332999999999999,-2.164,0.473,,,,,,-2.22,29.862,0.142,50.0,7.423,5.351,-114.976,-10.779000000000002,-2.818,31.497,5.732,Penn,Farleigh Dickinson,{1F6AAB61-7C11-49B1-BCF8-5E9B5808A5BB},2.266,3.15,0,3
2019-03-16,17:16:56,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Sean Phelan,{5B5B58DD-02B5-4566-98AE-CD6EF75C9734},R,Penn,,Bottom,Slider,,70.77,-0.302,0.11,,126.777,10:15:00,7.122,0.184,7.011,-43.315,11.73,-15.693,3.238,-1.024,63.185,-8.572000000000001,-3.033,0.534,,,,,,12.15,8.144,-0.15,50.0,7.116,-0.517,-103.175,-1.807,12.440999999999999,25.155,-23.846,Penn,Farleigh Dickinson,{B7367873-38CD-4895-89C6-CFAE5BD13F6E},1.156,3.21,0,3
2019-03-16,17:17:24,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Sean Phelan,{5B5B58DD-02B5-4566-98AE-CD6EF75C9734},R,Penn,,Bottom,Slider,,70.958,0.9420000000000001,0.171,1647.0,164.519,11:30:00,6.933,0.24,7.443,-40.510999999999996,13.306,-3.685,4.406,0.087,63.129,-6.972,-0.5529999999999999,0.528,,,,,,-0.366,8.741,-0.284,50.0,6.979,0.319,-103.027,0.607,-0.38,22.441,-23.104,Penn,Farleigh Dickinson,{EF95DBBE-686B-45A4-9361-D941C91DD03D},-0.172,4.41,0,3
2019-03-16,17:17:52,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Sean Phelan,{5B5B58DD-02B5-4566-98AE-CD6EF75C9734},R,Penn,,Bottom,Changeup,,77.07600000000001,-0.37799999999999995,0.7440000000000001,1998.0,190.455,12:15:00,6.926,0.045,7.679,-37.3,7.934,1.464,3.478,0.835,68.844,-7.636,1.215,0.484,,,,,,-4.702,6.787000000000001,-0.177,50.0,6.998,-0.34,-112.264,-2.166,-5.731,28.794,-23.912,Penn,Farleigh Dickinson,{3FDAA7D1-6742-4813-A18D-1CAFA5D5354C},-0.939,3.474,0,3
2019-03-16,17:18:11,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Sean Phelan,{5B5B58DD-02B5-4566-98AE-CD6EF75C9734},R,Penn,,Bottom,Four Seam Fastball,,83.14200000000001,-4.631,-0.033,1339.0,182.61700000000002,12:0,8.123,-0.651,7.852,-4.345,33.821999999999996,1.546,3.611,-0.551,75.021,-5.602,0.272,0.445,,,,,,-0.919,19.93,0.652,50.0,7.894,0.043,-120.25,-9.459,-1.334,25.177,-3.252,Penn,Farleigh Dickinson,{0DEA5A88-17F8-4978-8651-EEF9BC83B137},0.551,3.605,0,3
2019-03-16,17:18:35,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Sean Phelan,{5B5B58DD-02B5-4566-98AE-CD6EF75C9734},R,Penn,,Bottom,Four Seam Fastball,,80.384,-2.171,-0.76,2081.0,215.81400000000002,01:15:00,6.604,-0.34,7.482,-30.583000000000002,11.4,8.226,2.099,-0.339,71.988,-8.107000000000001,0.8140000000000001,0.466,,,,,,-2.891,7.711,0.351,50.0,6.725,1.102,-116.963,-6.1339999999999995,-3.839,30.54,-21.945,Penn,Farleigh Dickinson,{39945A1E-4591-408F-A650-A73F1AD04424},0.464,1.89,0,3
2019-03-16,17:19:11,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Sean Phelan,{5B5B58DD-02B5-4566-98AE-CD6EF75C9734},R,Penn,,Bottom,Four Seam Fastball,,79.585,-0.17300000000000001,-1.983,2041.0,188.446,12:15:00,6.548,-0.411,7.853,-20.29,22.096,3.281,4.703,-1.911,70.634,-4.243,-1.381,0.46799999999999997,,,,,,-1.584,19.715999999999998,0.473,50.0,6.719,3.807,-116.32799999999999,-2.77,-2.0380000000000003,34.21,-6.8229999999999995,Penn,Farleigh Dickinson,{57F211A5-F357-4F1C-816B-E1345AA5FD87},1.972,4.798,0,3
2019-03-16,17:20:07,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Sean Phelan,{5B5B58DD-02B5-4566-98AE-CD6EF75C9734},R,Penn,,Bottom,Four Seam Fastball,,79.426,0.155,0.5820000000000001,2083.0,136.793,10:30:00,7.155,-0.31,7.458,-31.801,10.997,-10.33,4.645,-0.647,70.942,-6.037000000000001,-1.42,0.47100000000000003,,,,,,1.225,15.992,0.19,50.0,7.283,0.377,-116.084,-2.705,1.584,32.289,-11.505,Penn,Farleigh Dickinson,{0C9D65FA-C496-4E9A-B66D-EDEC2DD8376D},0.516,4.931,0,3
2019-03-16,17:20:25,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Sean Phelan,{5B5B58DD-02B5-4566-98AE-CD6EF75C9734},R,Penn,,Bottom,Four Seam Fastball,,79.035,-0.34299999999999997,-2.137,1987.0,197.77599999999998,12:30:00,6.608,-0.205,7.997,-25.835,17.789,5.702999999999999,4.15,-1.637,69.51100000000001,-5.4879999999999995,-1.069,0.475,,,,,,-1.8219999999999998,19.535999999999998,0.412,50.0,6.698,3.245,-115.365,-3.532,-2.252,37.83,-8.027999999999999,Penn,Farleigh Dickinson,{10C90DA7-C634-42AB-BBAF-7637CA37A909},1.655,4.259,0,3
2019-03-16,17:20:45,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Sean Phelan,{5B5B58DD-02B5-4566-98AE-CD6EF75C9734},R,Penn,,Bottom,Slider,,74.071,2.0909999999999997,-0.19899999999999998,2074.0,113.329,09:45:00,6.983,0.352,7.116,-41.755,7.843,-18.185,5.401,-1.343,66.116,-5.886,-3.858,0.507,,,,,,13.985,8.355,-0.291,50.0,7.15,-0.12300000000000001,-108.06200000000001,1.925,15.982000000000001,24.715,-22.638,Penn,Farleigh Dickinson,{66CFB795-46BA-41B9-8B48-CD9EA018B97D},1.457,5.507,0,3
2019-03-16,17:21:04,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Sean Phelan,{5B5B58DD-02B5-4566-98AE-CD6EF75C9734},R,Penn,,Bottom,Four Seam Fastball,,78.633,-2.022,-1.1740000000000002,1974.0,171.862,11:45:00,6.858,-0.212,7.841,-30.79,12.704,-1.817,2.483,-1.413,70.199,-8.037,-1.538,0.475,,,,,,-8.31,10.171,0.156,50.0,6.777,4.54,-114.155,-5.113,-10.452,30.153000000000002,-19.392,Penn,Farleigh Dickinson,{D7C794B3-F29B-478F-BD80-A959DFACB7B8},1.14,2.477,0,3
2019-03-16,17:21:24,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Sean Phelan,{5B5B58DD-02B5-4566-98AE-CD6EF75C9734},R,Penn,,Bottom,Slider,,73.887,-2.772,-2.985,1924.0,186.27200000000002,12:15:00,7.616,-0.01,8.111,-28.85,19.451,2.138,2.74,-2.489,66.345,-8.468,-2.7430000000000003,0.5,,,,,,-3.073,22.205,0.085,50.0,7.635,5.702000000000001,-108.38,-8.138,-3.445,29.014,-7.287999999999999,Penn,Farleigh Dickinson,{B075FDA7-A8C5-4B55-9A2B-7A5386D0F604},2.421,2.901,0,3
2019-03-16,17:21:56,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Sean Phelan,{5B5B58DD-02B5-4566-98AE-CD6EF75C9734},R,Penn,,Bottom,Four Seam Fastball,,75.887,0.08,-1.545,1940.0,185.176,12:15:00,6.517,-0.083,7.885,-20.11,26.094,2.364,4.311,-1.305,67.545,-4.579,-1.167,0.489,105.236,22.057,-20.423,330.627,3.6710000000000003,-1.4880000000000002,22.563000000000002,0.15,50.0,6.951,2.888,-111.06200000000001,-4.178999999999999,-1.7619999999999998,29.564,-5.479,Penn,Farleigh Dickinson,{BD637047-1055-4A2B-AB4E-514A9B1B281E},1.305,4.406,1,3
2019-03-16,17:22:54,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Eddie Malinowski,{9728F394-4582-4829-AD51-58787D6D803E},R,Penn,,Bottom,Four Seam Fastball,,82.68,0.6729999999999999,-0.379,2140.0,56.746,8:0,6.18,-0.299,7.841,-43.851000000000006,-4.976,-7.5889999999999995,3.128,-1.27,74.229,-7.872000000000001,-1.594,0.449,,,,,,-0.028999999999999998,-6.84,0.269,50.0,5.984,2.11,-120.148,2.2159999999999997,-0.040999999999999995,30.401,-41.854,Penn,Farleigh Dickinson,{BDEA6C50-13E9-47DC-9DAB-F5408B9B1F8A},1.167,3.107,0,3
2019-03-16,17:23:13,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Eddie Malinowski,{9728F394-4582-4829-AD51-58787D6D803E},R,Penn,,Bottom,Slider,,73.437,-1.791,-1.125,,132.406,10:30:00,7.271,0.26,8.202,-38.001999999999995,11.038,-12.085999999999999,2.513,-1.746,65.727,-9.232000000000001,-3.4960000000000004,0.504,,,,,,5.127000000000001,1.112,-0.204,50.0,7.135,2.523,-106.431,-2.637,5.696000000000001,23.627,-30.95,Penn,Farleigh Dickinson,{6F2DD37F-E0C0-4EDB-B947-01EE175627A1},1.675,2.264,0,3
2019-03-16,17:23:28,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Eddie Malinowski,{9728F394-4582-4829-AD51-58787D6D803E},R,Penn,,Bottom,Slider,,71.327,-0.536,-0.138,1035.0,106.262,09:30:00,7.081,-0.065,6.82,-49.614,4.97,-17.038,2.457,-1.611,63.873999999999995,-10.01,-3.283,0.532,,,,,,8.408,1.153,0.019,50.0,6.981,1.022,-103.38799999999999,-1.72,8.821,22.17,-30.975,Penn,Farleigh Dickinson,{48D9CBBC-FF21-47D8-ACFA-C1EB1503BA23},1.613,2.312,0,3
2019-03-16,17:23:47,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Eddie Malinowski,{9728F394-4582-4829-AD51-58787D6D803E},R,Penn,,Bottom,Four Seam Fastball,,78.789,0.444,-1.285,2015.0,352.168,05:45:00,6.158,-0.118,7.785,-53.461000000000006,-10.062000000000001,1.3840000000000001,2.101,-1.154,70.417,-9.841000000000001,-0.703,0.474,,,,,,-3.156,-2.484,0.169,50.0,6.308,2.995,-113.83200000000001,-1.47,-4.029,26.173000000000002,-35.355,Penn,Farleigh Dickinson,{9457AB2A-602A-4CD9-9C95-E821A40AC7E0},1.11,2.065,0,3
2019-03-16,17:24:13,0,0,Kosowsky,{EDD5AC79-5D84-46B9-BCAC-04EABC7B5965},R,Farleigh Dickinson,Eddie Malinowski,{9728F394-4582-4829-AD51-58787D6D803E},R,Penn,,Bottom,Four Seam Fastball,,81.06,0.45799999999999996,0.684,1984.0,175.52,11:45:00,7.008,-0.101,7.832,-14.472999999999999,26.394000000000002,-2.068,6.212,0.338,71.832,-2.497,0.311,0.46,,,,,,4.852,16.811,0.118,50.0,7.03,-2.28,-118.046,0.27399999999999997,6.49,33.330999999999996,-9.698,Penn,Farleigh Dickinson,{977D0926-604C-489F-AAE0-EA8D4EE15B2C},-0.258,6.217,0,3
2019-03-16,17:27:13,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Josh Hood,{58F8F723-D3E6-419D-B3D5-B4139158ABAC},R,Penn,,Bottom,Curveball,,64.983,4.564,-2.041,1977.0,118.677,10:0,6.207,0.436,6.601,-55.85,13.024000000000001,-23.811999999999998,5.745,-3.419,56.562,-6.222,-6.343999999999999,0.597,,,,,,13.37,9.743,-0.305,50.0,6.732,3.964,-93.90799999999999,4.56,10.863,26.068,-24.27,Penn,Farleigh Dickinson,{28EE12B1-9E44-4CF3-BBD8-2F64149ECF74},3.628,5.471,0,3
2019-03-16,17:27:31,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Josh Hood,{58F8F723-D3E6-419D-B3D5-B4139158ABAC},R,Penn,,Bottom,Four Seam Fastball,,78.21,0.244,-0.85,1789.0,331.403,5:0,6.152,-0.155,7.18,-51.925,-6.895,3.759,2.046,-0.612,69.863,-9.637,0.16699999999999998,0.483,,,,,,-7.1979999999999995,-6.233,0.146,50.0,6.085,2.7880000000000003,-112.802,-0.03,-9.062999999999999,24.88,-40.033,Penn,Farleigh Dickinson,{2ED0DAE3-EA19-40B0-8B22-4F8099FF81E1},0.479,1.957,0,3
2019-03-16,17:28:01,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Josh Hood,{58F8F723-D3E6-419D-B3D5-B4139158ABAC},R,Penn,,Bottom,Four Seam Fastball,,78.72,-1.043,-0.7759999999999999,1786.0,191.923,12:30:00,6.563,-0.198,8.447,-27.025,15.088,3.1860000000000004,3.401,-0.685,70.327,-6.404,0.017,0.467,100.699,7.166,-16.053,153.575,1.218,-7.1579999999999995,6.667000000000001,0.172,50.0,6.494,2.803,-114.463,-1.8719999999999999,-9.195,27.369,-23.62,Penn,Farleigh Dickinson,{767223E1-6D9E-437E-9DFF-C55C27829317},0.504,3.279,1,3
2019-03-16,17:28:46,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},R,Penn,,Bottom,Four Seam Fastball,,79.587,-0.36700000000000005,-1.932,1739.0,197.0,12:30:00,6.574,-0.412,7.094,-27.965999999999998,15.132,4.626,3.91,-1.78,71.19800000000001,-5.819,-1.093,0.47200000000000003,,,,,,-4.095,14.695,0.51,50.0,6.737,3.9789999999999996,-116.262,-3.432,-5.353,30.921,-12.977,Penn,Farleigh Dickinson,{0587F044-2EB1-416D-ADCE-472E215A7BCB},1.749,3.933,0,3
2019-03-16,17:29:02,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},R,Penn,,Bottom,Curveball,,70.145,1.1159999999999999,-2.813,,139.268,10:45:00,6.785,0.033,7.186,-41.211000000000006,15.08,-12.985999999999999,4.362,-3.599,62.132,-6.806,-5.492000000000001,0.54,,,,,,7.766,10.286,0.168,50.0,6.905,4.853,-101.7,0.5720000000000001,7.716,24.63,-21.965999999999998,Penn,Farleigh Dickinson,{FA321D7C-1779-4481-8DC8-9A503238321B},3.638,4.35,0,3
2019-03-16,17:29:24,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},R,Penn,,Bottom,Curveball,,66.737,4.547,-0.365,1961.0,103.25200000000001,09:30:00,6.763,0.162,6.429,-61.174,5.646,-23.973000000000003,5.852,-2.171,57.605,-6.9910000000000005,-5.144,0.588,,,,,,18.141,0.88,-0.101,50.0,7.06,0.308,-94.223,6.205,15.998,16.855,-31.409000000000002,Penn,Farleigh Dickinson,{3B9F7162-517D-4D1E-9C17-615D991C78A3},2.415,5.811,0,3
2019-03-16,17:29:43,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},R,Penn,,Bottom,Four Seam Fastball,,79.715,0.287,-1.062,1811.0,168.44299999999998,11:30:00,6.566,-0.109,6.941,-38.234,5.564,-1.138,3.641,-1.171,70.89399999999999,-7.065,-1.037,0.47600000000000003,,,,,,-6.814,8.056000000000001,0.098,50.0,6.532,3.91,-115.991,-1.033,-8.754,33.181,-21.836,Penn,Farleigh Dickinson,{D8196366-7590-424C-8D6B-1FF7C9A77CA0},0.971,3.883,0,3
2019-03-16,17:30:56,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},R,Penn,,Bottom,Changeup,,74.57600000000001,0.44299999999999995,-1.9040000000000001,1367.0,181.53400000000002,12:0,6.623,0.251,7.426,-41.32,8.277999999999999,0.222,3.58,-1.447,65.957,-7.574,-2.112,0.507,,,,,,-3.8689999999999998,7.971,-0.162,50.0,6.68,3.9610000000000003,-108.171,-0.743,-4.319,28.99,-23.285999999999998,Penn,Farleigh Dickinson,{8F1B0B81-4CAE-48B6-AEF8-66596EE324F6},1.241,3.641,0,3
2019-03-16,17:31:12,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},R,Penn,,Bottom,Curveball,,69.012,3.016,1.56,,145.18,10:45:00,6.85,0.482,8.539,-39.82,15.663,-10.894,6.196,0.951,60.641999999999996,-4.995,-0.415,0.536,,,,,,9.63,14.05,-0.452,50.0,7.069,-3.2089999999999996,-100.54799999999999,3.43,9.191,26.537,-18.776,Penn,Farleigh Dickinson,{E0DEEFD6-1F0B-46C4-9573-43B70514F27A},-0.881,6.322,0,3
2019-03-16,17:31:31,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},R,Penn,,Bottom,Changeup,,74.76100000000001,1.068,-1.881,1556.0,106.368,09:30:00,6.391,0.457,7.201,-48.055,1.124,-3.827,3.355,-1.565,66.572,-8.187999999999999,-2.521,0.505,,,,,,1.374,6.694,-0.36,50.0,6.62,3.7489999999999997,-108.962,-0.721,1.561,28.924,-24.58,Penn,Farleigh Dickinson,{A2351EDD-6822-4613-A9F1-1C268186AA71},1.601,3.493,0,3
2019-03-16,17:31:49,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},R,Penn,,Bottom,Four Seam Fastball,,79.471,-3.139,-2.028,1564.0,209.953,1:0,7.256,0.419,7.284,-23.351,20.750999999999998,11.958,2.468,-0.418,70.476,-7.642,0.335,0.478,,,,,,-10.589,12.365,-0.327,50.0,7.037,4.394,-115.395,-6.535,-13.357999999999999,34.308,-16.587,Penn,Farleigh Dickinson,{307A324C-E5DB-493F-AF11-9F6F1C29AD61},0.296,2.399,0,3
2019-03-16,17:32:09,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},R,Penn,,Bottom,Changeup,,73.751,0.268,-0.042,1465.0,162.765,11:30:00,6.246,0.222,8.46,-33.905,14.110999999999999,-4.378,3.657,-0.18,65.622,-6.502999999999999,-0.7829999999999999,0.499,,,,,,-1.3719999999999999,14.532,-0.314,50.0,6.57,1.239,-107.62100000000001,-2.396,-1.538,26.372,-15.897,Penn,Farleigh Dickinson,{4BEB0092-8286-46A5-9ED5-B7748B848E0B},0.103,3.592,0,3
2019-03-16,17:32:43,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},R,Penn,,Bottom,Curveball,,68.699,3.21,-0.182,2046.0,92.26700000000001,9:0,6.672,0.437,6.78,-59.982,0.6609999999999999,-16.705,4.607,-1.121,60.231,-8.236,-3.43,0.56,,,,,,11.806,-5.735,-0.416,50.0,6.825,0.29100000000000004,-99.016,4.997,11.001,24.811,-37.529,Penn,Farleigh Dickinson,{88F3CC39-9991-4E9C-B432-FB5B2CAC6C90},1.254,4.273,0,3
2019-03-16,17:33:04,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},R,Penn,,Bottom,Changeup,,73.581,0.27399999999999997,-1.8219999999999998,1442.0,165.262,11:30:00,6.756,0.351,6.974,-33.109,18.01,-4.738,4.247,-1.701,65.369,-6.14,-2.845,0.515,,,,,,0.614,17.779,-0.274,50.0,6.856,3.8739999999999997,-107.50200000000001,-1.915,0.6759999999999999,28.768,-12.599,Penn,Farleigh Dickinson,{95569679-1F2A-4832-8E32-38D274308A7B},1.677,4.46,0,3
2019-03-16,17:33:21,0,0,Theodorellis,{E4A8244E-F8DB-4774-89AD-655FE4244296},R,Farleigh Dickinson,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},R,Penn,,Bottom,Changeup,,72.932,-0.66,-1.55,1424.0,161.05100000000002,11:15:00,6.535,0.604,7.152,-35.781,15.825999999999999,-5.434,2.954,-1.255,65.03399999999999,-7.617000000000001,-2.451,0.517,,,,,,-2.825,10.705,-0.602,50.0,6.623,4.253,-105.807,-2.807,-3.105,23.17,-20.419,Penn,Farleigh Dickinson,{55DAA564-5050-4205-AFDC-782D92714DC3},1.096,2.861,0,3
2019-03-16,17:35:32,0,0,Kevin  Eaise,{3A38B3EC-77F1-4B5D-80C7-0C073D9F399F},R,Penn,Brodsky,{64C56C59-C7B0-459F-AEE7-201D431F86E0},R,Farleigh Dickinson,,Top,Four Seam Fastball,,85.765,0.643,-2.781,2142.0,339.86199999999997,05:15:00,6.552,0.286,7.695,-45.96,-8.922,3.272,3.299,-1.938,76.455,-8.171,-1.89,0.43799999999999994,,,,,,-5.273,1.5759999999999998,-0.2,50.0,6.935,6.709,-124.189,-2.609,-7.843999999999999,35.857,-29.84,Penn,Farleigh Dickinson,{06C03F2A-C89E-402A-9DD5-C5F6F300E487},1.913,3.265,0,3
2019-03-16,17:35:46,0,0,Kevin  Eaise,{3A38B3EC-77F1-4B5D-80C7-0C073D9F399F},R,Penn,Brodsky,{64C56C59-C7B0-459F-AEE7-201D431F86E0},R,Farleigh Dickinson,,Top,Four Seam Fastball,,85.76299999999999,-2.6069999999999998,-3.1189999999999998,2007.0,185.967,12:15:00,7.478,0.365,7.643,-20.227,16.444000000000003,1.719,3.447,-2.294,76.983,-6.581,-2.81,0.436,,,,,,-6.207000000000001,16.158,-0.259,50.0,7.398,7.81,-124.71600000000001,-7.736000000000001,-9.321,35.921,-7.92,Penn,Farleigh Dickinson,{DEE02D2E-7361-41F9-A1CA-5F8C838DA4E6},2.177,3.514,0,3
2019-03-16,17:36:01,0,0,Kevin  Eaise,{3A38B3EC-77F1-4B5D-80C7-0C073D9F399F},R,Penn,Brodsky,{64C56C59-C7B0-459F-AEE7-201D431F86E0},R,Farleigh Dickinson,,Top,Slider,,74.0,1.4780000000000002,1.258,1145.0,79.19,08:45:00,7.053,0.713,6.66,-57.61600000000001,-5.019,-26.283,3.605,-0.326,65.092,-9.588,-3.315,0.522,,,,,,11.679,-10.482999999999999,-0.831,50.0,6.91,-0.779,-106.29899999999999,3.5469999999999997,12.714,26.443,-43.597,Penn,Farleigh Dickinson,{6235AA4B-DEE1-42D7-8B10-F9C6D707BB93},0.294,3.477,0,3
